1874;254;135;191;land;false;desert;1
1875;234;115;232;land;true;plains;1
1876;195;60;249;land;false;mountain;1
1877;217;199;212;land;false;mountain;1
1878;123;247;187;land;false;plains;1
1879;238;148;252;land;false;plains;1
1880;245;229;143;land;false;plains;1
1881;148;178;240;land;false;plains;1
1882;234;151;231;land;false;desert;1
1883;120;207;224;land;true;plains;1
1884;144;212;221;land;false;mountain;1
1885;114;171;240;land;false;plains;1
1886;254;134;200;land;false;desert;1
1887;242;182;126;land;false;plains;1
1888;228;163;148;land;false;mountain;1
1889;245;125;237;land;false;desert;1
1890;235;124;222;land;false;plains;1
1891;251;158;176;land;false;mountain;1
1892;197;160;145;land;false;desert;1
1893;192;196;249;land;false;desert;1
1894;241;152;210;land;false;plains;1
1895;174;179;181;land;false;plains;1
1896;240;192;253;land;true;plains;1
1897;167;250;223;land;false;plains;1
1898;211;144;227;land;false;plains;1
1899;215;154;184;land;false;desert;1
1900;212;191;144;land;false;plains;1
1901;251;94;186;land;false;mountain;1
1902;151;152;216;land;false;mountain;1
1903;235;219;99;land;false;desert;1
1904;136;198;222;land;false;plains;1
1905;181;226;218;land;false;urban;1
1906;189;155;209;land;false;plains;1
1907;251;165;180;land;true;plains;1
1908;252;249;14;land;false;desert;1
1909;253;241;254;land;false;desert;1
1910;170;97;237;land;false;plains;1
1911;213;205;183;land;false;plains;1
1912;252;253;102;land;false;plains;1
1913;185;103;247;land;false;plains;1
1914;167;166;223;land;false;urban;1
1915;188;250;165;land;false;mountain;1
1916;183;251;218;land;false;desert;1
1917;246;198;63;land;false;mountain;1
1918;164;241;235;land;false;plains;1
1919;140;177;253;land;false;desert;1
1920;209;218;125;land;true;plains;1
1921;192;178;199;land;true;mountain;1
1922;225;106;198;land;false;plains;1
1923;189;241;160;land;false;desert;1
1924;54;230;222;land;false;plains;1
1925;207;164;135;land;false;desert;1
1926;254;83;237;land;false;plains;1
1927;137;200;229;land;false;urban;1
1928;156;245;150;land;false;mountain;1
1929;155;239;135;land;false;mountain;1
1930;224;222;190;land;false;plains;1
1931;249;51;223;land;false;plains;1
1932;172;162;231;land;false;urban;1
1933;246;220;184;land;false;plains;1
1934;165;190;197;land;false;mountain;1
1935;84;247;183;land;false;plains;1
1936;177;214;233;land;true;plains;1
1937;205;184;132;land;false;desert;1
1938;250;160;218;land;false;mountain;1
1939;187;234;212;land;false;desert;1
1940;141;239;192;land;false;plains;1
1941;220;232;223;land;true;desert;1
1942;111;195;208;land;false;mountain;1
1943;201;224;126;land;false;plains;1
1944;207;248;81;land;false;plains;1
1945;158;233;158;land;false;plains;1
1946;180;239;96;land;false;desert;1
1947;162;129;223;land;false;desert;1
1948;178;104;228;land;true;plains;1
1949;107;192;250;land;false;desert;1
1950;242;254;33;land;false;mountain;1
1951;205;163;166;land;false;desert;1
1952;254;243;234;land;false;plains;1
1953;83;241;225;land;true;plains;1
1954;130;245;245;land;true;desert;1
1955;203;195;204;land;false;mountain;1
1956;189;173;245;land;false;plains;1
1957;57;233;226;land;false;mountain;1
1958;238;184;199;land;false;plains;1
1959;189;239;90;land;false;plains;1
1960;182;127;235;land;false;mountain;1
1961;170;130;253;land;false;plains;1
1962;183;215;161;land;false;urban;1
1963;218;169;147;land;false;mountain;1
1964;233;150;144;land;true;mountain;1
1965;219;217;99;land;false;plains;1
1966;112;190;223;land;false;plains;1
1967;183;195;243;land;false;mountain;1
1968;221;140;144;land;false;desert;1
1969;198;247;203;land;false;plains;1
1970;76;245;204;land;false;mountain;1
1971;155;212;150;land;false;plains;1
1972;235;147;234;land;false;desert;1
1973;236;246;158;land;false;plains;1
1974;166;221;118;land;false;plains;1
1975;239;248;214;land;false;plains;1
1976;136;249;131;land;false;plains;1
1977;185;215;151;land;false;plains;1
1978;162;168;218;land;false;mountain;1
1979;251;108;161;land;false;desert;1
1980;181;170;250;land;false;plains;1
1981;246;167;250;land;false;plains;1
1982;129;209;215;land;false;mountain;1
1983;89;221;245;land;false;desert;1
1984;246;79;190;land;false;desert;1
1985;222;213;251;land;false;plains;1
1986;226;246;147;land;false;desert;1
1987;245;119;171;land;false;plains;1
1988;177;147;227;land;false;mountain;1
1989;139;187;246;land;false;plains;1
1990;174;223;168;land;false;plains;1
1991;133;221;167;land;true;plains;1
1992;106;239;157;land;false;mountain;1
1993;145;167;227;land;false;plains;1
1994;194;161;196;land;false;plains;1
1995;175;245;200;land;false;desert;1
1996;205;142;154;land;false;plains;1
1997;80;231;196;land;false;desert;1
1998;246;239;38;land;false;desert;1
1999;208;185;147;land;false;plains;1
2000;223;171;199;land;false;plains;1
2001;229;210;84;land;false;plains;1
2002;168;242;103;land;true;plains;1
2003;78;222;204;land;true;desert;1
2004;134;187;184;land;false;plains;1
2005;164;154;198;land;false;mountain;1
2006;167;212;174;land;false;mountain;1
2007;252;235;52;land;false;desert;1
2008;125;175;251;land;false;desert;1
2009;232;74;248;land;false;desert;1
2010;152;230;200;land;false;desert;1
2011;96;219;254;land;false;plains;1
2012;227;205;122;land;false;urban;1
2013;82;225;203;land;false;plains;1
2014;183;206;129;land;false;desert;1
2015;77;203;244;land;false;mountain;1
2016;183;71;250;land;false;plains;1
2017;94;210;251;land;false;desert;1
2018;124;232;189;land;false;desert;1
2019;235;187;165;land;false;desert;1
2020;216;94;234;land;false;desert;1
2021;132;206;164;land;false;plains;1
2022;225;137;148;land;false;plains;1
2023;171;119;249;land;false;plains;1
2024;211;139;200;land;false;desert;1
2025;189;199;249;land;false;plains;1
2026;180;216;148;land;false;plains;1
2027;190;166;209;land;false;mountain;1
2028;173;159;226;land;false;mountain;1
2029;167;104;232;land;false;plains;1
2030;174;211;164;land;false;desert;1
2031;210;181;240;land;false;mountain;1
2032;230;111;231;land;false;desert;1
2033;181;153;208;land;false;mountain;1
2034;235;245;48;land;true;desert;1
2035;168;216;160;land;true;mountain;1
2036;219;175;139;land;false;desert;1
2037;198;88;215;land;false;mountain;1
2038;236;92;214;land;false;desert;1
2039;152;162;205;land;false;desert;1
2040;92;233;239;land;false;mountain;1
2041;254;89;230;land;false;mountain;1
2042;205;103;246;land;false;plains;1
2043;208;123;192;land;false;desert;1
2044;210;218;175;land;false;plains;1
2045;254;36;247;land;false;desert;1
2046;207;197;207;land;false;mountain;1
2047;207;192;146;land;false;desert;1
2048;201;114;219;land;false;desert;1
2049;230;120;158;land;false;mountain;1
2050;42;215;249;land;false;desert;1
2051;148;146;223;land;false;plains;1
2052;212;168;224;land;false;plains;1
2053;238;50;221;land;false;desert;1
2054;228;218;144;land;false;mountain;1
2055;134;216;211;land;false;desert;1
2056;198;221;131;land;false;plains;1
2057;88;186;229;land;false;desert;1
2058;138;253;187;land;false;plains;1
2059;103;221;235;land;false;plains;1
2060;177;173;152;land;false;desert;1
2061;203;82;236;land;false;plains;1
2062;226;53;229;land;false;plains;1
2063;229;163;163;land;false;plains;1
2064;117;210;245;land;false;mountain;1
2065;251;154;154;land;false;plains;1
2066;212;136;178;land;false;plains;1
2067;188;252;69;land;false;urban;1
2068;211;206;199;land;false;plains;1
2069;147;164;246;land;false;plains;1
2070;249;230;239;land;false;mountain;1
2071;235;207;207;land;false;desert;1
2072;211;124;179;land;false;desert;1
2073;245;109;158;land;false;desert;1
2074;223;132;177;land;false;desert;1
2075;195;225;181;land;false;plains;1
2076;81;231;244;land;false;plains;1
2077;246;196;228;land;false;mountain;1
2078;121;237;202;land;false;plains;1
2079;232;249;107;land;false;mountain;1
2080;106;225;205;land;false;plains;1
2081;234;234;233;land;false;mountain;1
2082;145;246;222;land;false;desert;1
2083;227;138;185;land;false;plains;1
2084;148;201;239;land;false;mountain;1
2085;193;176;190;land;false;plains;1
2086;115;231;246;land;false;desert;1
2087;177;172;243;land;false;mountain;1
2088;223;159;153;land;false;plains;1
2089;242;118;190;land;false;plains;1
2090;111;177;244;land;false;desert;1
2091;154;174;177;land;false;desert;1
2092;208;167;234;land;false;plains;1
2093;175;142;250;land;false;plains;1
2094;42;227;246;land;false;plains;1
2095;244;249;149;land;false;plains;1
2096;232;127;154;land;false;plains;1
2097;59;228;234;land;false;plains;1
2098;196;214;103;land;false;desert;1
2099;204;122;191;land;false;mountain;1
2100;228;104;228;land;false;mountain;1
2101;177;123;244;land;false;plains;1
2102;109;251;182;land;false;plains;1
2103;208;237;162;land;true;plains;1
2104;237;114;189;land;false;desert;1
2105;172;221;244;land;false;plains;1
2106;235;223;66;land;false;desert;1
2107;141;153;246;land;false;plains;1
2108;225;215;97;land;false;desert;1
2109;178;185;253;land;false;plains;1
2110;216;223;81;land;false;plains;1
2111;212;248;244;land;false;plains;1
2112;187;170;186;land;false;urban;1
2113;206;152;200;land;false;desert;1
2114;245;207;135;land;false;desert;1
2115;157;223;233;land;false;mountain;1
2116;236;182;203;land;true;plains;1
2117;247;133;222;land;false;mountain;1
2118;140;245;215;land;false;mountain;1
2119;173;238;216;land;false;plains;1
2120;193;200;235;land;false;desert;1
2121;236;216;107;land;false;desert;1
2122;248;206;69;land;true;plains;1
2123;254;89;160;land;false;plains;1
2124;196;156;189;land;false;plains;1
2125;220;174;172;land;false;desert;1
2126;211;172;202;land;false;mountain;1
2127;213;210;88;land;false;plains;1
2128;210;170;247;land;false;desert;1
2129;251;203;109;land;false;plains;1
2130;232;200;204;land;true;plains;1
2131;217;158;194;land;false;desert;1
2132;249;23;232;land;false;plains;1
2133;175;212;122;land;false;plains;1
2134;189;204;185;land;false;plains;1
2135;197;193;206;land;false;desert;1
2136;157;185;203;land;false;desert;1
2137;157;205;147;land;false;mountain;1
2138;201;154;251;land;false;mountain;1
2139;211;254;172;land;false;mountain;1
2140;246;136;220;land;false;mountain;1
2141;190;182;209;land;false;plains;1
2142;250;251;174;land;true;desert;1
2143;204;169;164;land;false;mountain;1
2144;205;211;214;land;false;desert;1
2145;169;208;240;land;false;plains;1
2146;194;238;76;land;false;mountain;1
2147;182;202;183;land;false;desert;1
2148;144;197;214;land;false;plains;1
2149;137;204;203;land;false;mountain;1
2150;118;223;248;land;false;desert;1
2151;247;156;224;land;false;mountain;1
2152;129;147;238;land;false;plains;1
2153;227;54;247;land;false;desert;1
2154;252;181;198;land;false;desert;1
2155;149;215;137;land;false;plains;1
2156;251;166;232;land;true;mountain;1
2157;169;89;244;land;false;plains;1
2158;126;172;240;land;false;plains;1
2159;99;230;233;land;false;urban;1
2160;235;108;229;land;false;plains;1
2161;242;186;166;land;false;desert;1
2162;251;243;102;land;false;mountain;1
2163;249;157;166;land;true;plains;1
2164;220;96;201;land;false;desert;1
2165;79;252;183;land;false;plains;1
2166;202;164;229;land;false;plains;1
2167;249;203;112;land;false;plains;1
2168;117;199;254;land;false;mountain;1
2169;218;248;119;land;false;plains;1
2170;199;121;207;land;false;plains;1
2171;251;164;232;land;false;mountain;1
2172;155;247;211;land;false;urban;1
2173;57;246;215;land;false;mountain;1
2174;170;143;203;land;false;mountain;1
2175;210;155;189;land;false;plains;1
2176;174;236;159;land;false;plains;1
2177;102;239;202;land;false;plains;1
2178;155;238;217;land;true;mountain;1
2179;189;223;213;land;false;mountain;1
2180;243;241;52;land;false;plains;1
2181;220;232;59;land;false;desert;1
2182;205;175;177;land;false;desert;1
2183;253;57;251;land;false;plains;1
2184;191;232;205;land;false;plains;1
2185;240;66;228;land;false;plains;1
2186;134;179;210;land;false;plains;1
2187;163;155;191;land;false;plains;1
2188;164;163;215;land;false;desert;1
2189;198;176;194;land;false;desert;1
2190;236;92;174;land;false;desert;1
2191;218;146;140;land;false;plains;1
2192;212;54;239;land;false;desert;1
2193;146;204;153;land;false;desert;1
2194;211;120;186;land;false;desert;1
2195;237;124;229;land;false;plains;1
2196;241;135;159;land;false;plains;1
2197;250;197;234;land;false;desert;1
2198;243;126;176;land;false;mountain;1
2199;247;233;220;land;false;plains;1
2200;200;226;210;land;false;plains;1
2201;144;151;217;land;false;plains;1
2202;248;76;221;land;false;desert;1
2203;240;220;121;land;false;mountain;1
2204;202;149;167;land;true;plains;1
2205;188;236;253;land;true;desert;1
2206;241;250;235;land;false;desert;1
2207;242;113;152;land;false;desert;1
2208;166;152;233;land;false;desert;1
2209;220;152;243;land;true;plains;1
2210;80;234;231;land;false;plains;1
2211;153;143;210;land;false;plains;1
2212;219;201;231;land;false;mountain;1
2213;231;76;233;land;false;mountain;1
2214;247;67;194;land;false;plains;1
2215;252;233;137;land;false;mountain;1
2216;146;189;238;land;false;mountain;1
2217;185;117;206;land;false;mountain;1
2218;253;116;222;land;false;mountain;1
2219;152;223;140;land;false;plains;1
2220;234;132;160;land;true;mountain;1
2221;74;245;216;land;false;plains;1
2222;143;193;231;land;false;plains;1
2223;133;130;238;land;false;mountain;1
2224;228;144;232;land;false;plains;1
2225;200;149;195;land;false;plains;1
2226;61;229;254;land;true;plains;1
2227;211;173;225;land;false;mountain;1
2228;146;225;246;land;true;plains;1
2229;221;195;142;land;false;plains;1
2230;231;188;241;land;false;plains;1
2231;236;237;75;land;false;plains;1
2232;150;213;253;land;false;mountain;1
2233;215;225;125;land;false;desert;1
2234;226;160;223;land;false;mountain;1
2235;230;75;207;land;false;mountain;1
2236;213;96;238;land;false;desert;1
2237;233;200;172;land;false;mountain;1
2238;241;244;153;land;false;plains;1
2239;217;103;247;land;false;desert;1
2240;218;135;237;land;false;plains;1
2241;214;239;122;land;false;desert;1
2242;217;230;94;land;false;plains;1
2243;164;238;181;land;false;plains;1
2244;140;183;202;land;false;plains;1
2245;185;74;251;land;false;plains;1
2246;184;247;186;land;false;mountain;1
2247;169;188;234;land;false;plains;1
2248;149;225;175;land;false;desert;1
2249;223;59;230;land;false;mountain;1
2250;158;159;250;land;true;desert;1
2251;171;124;219;land;false;mountain;1
2252;49;218;239;land;false;mountain;1
2253;199;232;219;land;true;plains;1
2254;223;72;238;land;false;plains;1
2255;160;223;253;land;true;plains;1
2256;232;170;103;land;false;desert;1
2257;249;163;171;land;false;plains;1
2258;141;182;222;land;false;plains;1
2259;130;253;228;land;false;desert;1
2260;179;241;105;land;false;plains;1
2261;238;136;225;land;false;plains;1
2262;198;217;198;land;false;desert;1
2263;174;86;253;land;false;desert;1
2264;168;246;115;land;false;mountain;1
2265;242;185;129;land;false;plains;1
2266;169;237;204;land;false;plains;1
2267;212;141;217;land;false;mountain;1
2268;243;190;181;land;false;desert;1
2269;236;101;185;land;false;mountain;1
2270;248;177;111;land;false;mountain;1
2271;252;208;221;land;false;plains;1
2272;206;145;226;land;false;plains;1
2273;112;242;225;land;false;plains;1
2274;214;253;153;land;false;plains;1
2275;158;254;124;land;false;plains;1
2276;208;240;148;land;true;mountain;1
2277;135;192;193;land;false;desert;1
2278;77;236;191;land;false;mountain;1
2279;178;136;215;land;false;mountain;1
2280;184;133;216;land;false;plains;1
2281;222;254;85;land;true;desert;1
2282;236;166;204;land;true;plains;1
2283;219;179;176;land;false;mountain;1
2284;251;141;205;land;false;mountain;1
2285;218;120;183;land;false;plains;1
2286;246;175;86;land;false;plains;1
2287;199;201;139;land;false;mountain;1
2288;91;217;209;land;false;plains;1
2289;136;246;170;land;false;mountain;1
2290;250;143;241;land;false;desert;1
2291;185;198;144;land;false;mountain;1
2292;102;220;216;land;false;desert;1
2293;219;102;218;land;false;plains;1
2294;139;239;214;land;false;desert;1
2295;252;245;76;land;false;desert;1
2296;115;254;178;land;false;mountain;1
2297;152;243;223;land;false;mountain;1
2298;155;230;191;land;false;desert;1
2299;239;206;97;land;false;plains;1
2300;203;138;180;land;false;plains;1
2301;153;235;216;land;false;desert;1
2302;205;123;236;land;false;desert;1
2303;233;204;139;land;false;plains;1
2304;135;240;196;land;false;mountain;1
2305;253;225;146;land;false;desert;1
2306;223;230;223;land;true;plains;1
2307;225;215;166;land;false;desert;1
2308;99;188;252;land;false;desert;1
2309;218;254;155;land;false;plains;1
2310;129;199;230;land;false;plains;1
2311;163;201;204;land;false;desert;1
2312;244;115;175;land;false;mountain;1
2313;145;241;220;land;true;plains;1
2314;176;238;182;land;false;desert;1
2315;125;146;232;land;false;plains;1
2316;226;232;121;land;false;plains;1
2317;193;92;244;land;false;mountain;1
2318;228;183;173;land;false;mountain;1
2319;207;215;155;land;false;plains;1
2320;243;181;88;land;false;mountain;1
2321;151;250;227;land;false;plains;1
2322;174;189;164;land;true;plains;1
2323;169;187;241;land;false;mountain;1
2324;252;248;249;land;false;mountain;1
2325;116;181;210;land;false;urban;1
2326;141;231;153;land;false;mountain;1
2327;75;248;253;land;false;plains;1
2328;220;194;182;land;false;plains;1
2329;235;57;226;land;false;mountain;1
2330;177;170;207;land;true;plains;1
2331;170;121;229;land;false;plains;1
2332;251;251;241;land;false;mountain;1
2333;97;252;252;land;false;plains;1
2334;112;195;222;land;true;plains;1
2335;206;130;184;land;true;plains;1
2336;241;140;226;land;false;desert;1
2337;254;233;159;land;false;desert;1
2338;179;73;250;land;false;plains;1
2339;223;154;141;land;false;urban;1
2340;194;185;210;land;false;desert;1
2341;160;232;160;land;false;mountain;1
2342;187;205;113;land;false;mountain;1
2343;162;251;244;land;false;desert;1
2344;62;250;224;land;false;plains;1
2345;184;238;234;land;false;mountain;1
2346;201;251;121;land;false;mountain;1
2347;129;233;228;land;false;plains;1
2348;190;119;237;land;false;desert;1
2349;187;250;78;land;false;desert;1
2350;125;252;182;land;false;urban;1
2351;166;218;148;land;false;desert;1
2352;85;249;222;land;false;mountain;1
2353;154;210;233;land;false;mountain;1
2354;169;154;233;land;false;mountain;1
2355;159;216;128;land;false;plains;1
2356;238;234;46;land;false;desert;1
2357;224;219;238;land;false;plains;1
2358;181;212;159;land;false;plains;1
2359;115;189;223;land;false;plains;1
2360;44;242;238;land;false;desert;1
2361;206;169;136;land;false;plains;1
2362;222;213;212;land;false;mountain;1
2363;248;180;245;land;false;plains;1
2364;228;225;85;land;false;mountain;1
2365;243;69;217;land;false;urban;1
2366;90;220;237;land;false;mountain;1
2367;250;96;184;land;false;mountain;1
2368;238;148;196;land;false;plains;1
2369;185;114;218;land;false;desert;1
2370;192;205;239;land;true;plains;1
2371;242;233;35;land;false;desert;1
2372;182;235;149;land;false;plains;1
2373;164;187;203;land;false;mountain;1
2374;202;215;124;land;false;plains;1
2375;178;243;104;land;false;desert;1
2376;224;160;178;land;false;plains;1
2377;116;207;200;land;false;plains;1
2378;128;227;148;land;false;desert;1
2379;190;113;208;land;false;desert;1
2380;121;203;201;land;false;plains;1
2381;249;244;252;land;false;plains;1
2382;153;131;250;land;true;plains;1
2383;98;253;194;land;true;plains;1
2384;169;212;132;land;false;plains;1
2385;214;213;174;land;false;desert;1
2386;237;54;233;land;false;desert;1
2387;208;253;134;land;false;plains;1
2388;242;239;98;land;false;mountain;1
2389;193;120;202;land;false;plains;1
2390;206;181;239;land;false;plains;1
2391;126;226;194;land;false;desert;1
2392;200;171;204;land;false;mountain;1
2393;156;173;174;land;false;plains;1
2394;210;109;232;land;false;mountain;1
2395;228;122;237;land;false;desert;1
2396;254;243;79;land;false;desert;1
2397;164;205;216;land;false;plains;1
2398;254;253;200;land;false;plains;1
2399;182;145;196;land;false;plains;1
2400;224;128;214;land;false;plains;1
2401;126;223;191;land;false;plains;1
2402;252;202;107;land;false;plains;1
2403;198;207;200;land;false;desert;1
2404;229;197;250;land;false;mountain;1
2405;250;202;189;land;false;desert;1
2406;167;234;206;land;false;desert;1
2407;48;224;246;land;false;desert;1
2408;118;162;248;land;false;mountain;1
2409;147;147;249;land;false;plains;1
2410;254;210;94;land;false;mountain;1
2411;203;200;221;land;false;plains;1
2412;211;196;102;land;false;plains;1
2413;179;200;200;land;false;desert;1
2414;227;227;237;land;false;plains;1
2415;238;231;232;land;false;plains;1
2416;138;179;210;land;false;desert;1
2417;181;167;157;land;false;desert;1
2418;204;199;128;land;false;desert;1
2419;224;244;161;land;false;mountain;1
2420;208;169;124;land;false;desert;1
2421;180;221;181;land;false;mountain;1
2422;251;12;248;land;false;plains;1
2423;169;253;188;land;false;desert;1
2424;203;151;233;land;false;mountain;1
2425;225;147;252;land;false;plains;1
2426;67;247;211;land;false;plains;1
2427;235;229;220;land;true;mountain;1
2428;235;216;251;land;false;plains;1
2429;227;133;244;land;false;desert;1
2430;114;237;235;land;false;mountain;1
2431;240;220;199;land;false;plains;1
2432;76;238;209;land;false;mountain;1
2433;253;90;189;land;false;plains;1
2434;209;225;190;land;false;plains;1
2435;225;152;179;land;false;mountain;1
2436;230;33;245;land;false;plains;1
2437;254;137;160;land;false;desert;1
2438;138;252;243;land;false;mountain;1
2439;217;139;155;land;false;plains;1
2440;241;107;249;land;false;desert;1
2441;213;153;245;land;false;mountain;1
2442;198;165;234;land;false;plains;1
2443;189;208;191;land;false;plains;1
2444;157;156;208;land;false;mountain;1
2445;157;195;184;land;false;plains;1
2446;253;131;141;land;false;urban;1
2447;250;189;96;land;false;plains;1
2448;213;224;211;land;true;desert;1
2449;222;194;102;land;false;mountain;1
2450;214;208;172;land;true;plains;1
2451;233;125;177;land;false;plains;1
2452;244;245;145;land;false;plains;1
2453;131;194;193;land;false;plains;1
2454;246;152;239;land;false;desert;1
2455;240;200;196;land;false;desert;1
2456;157;167;222;land;false;desert;1
2457;123;254;246;land;false;desert;1
2458;247;167;205;land;false;plains;1
2459;225;207;80;land;true;plains;1
2460;235;238;172;land;false;plains;1
2461;227;72;238;land;false;plains;1
2462;192;177;212;land;false;plains;1
2463;227;216;242;land;false;mountain;1
2464;225;164;233;land;false;plains;1
2465;188;126;196;land;false;mountain;1
2466;147;209;180;land;false;mountain;1
2467;188;211;245;land;false;plains;1
2468;245;224;198;land;false;mountain;1
2469;226;245;228;land;false;plains;1
2470;128;176;228;land;false;mountain;1
2471;232;127;157;land;false;plains;1
2472;233;223;94;land;false;plains;1
2473;203;112;212;land;false;desert;1
2474;185;244;218;land;true;desert;1
2475;37;243;225;land;false;mountain;1
2476;194;131;230;land;false;desert;1
2477;252;164;99;land;false;desert;1
2478;178;212;153;land;false;mountain;1
2479;187;175;219;land;false;desert;1
2480;192;203;210;land;true;desert;1
2481;172;144;190;land;false;plains;1
2482;219;249;102;land;false;mountain;1
2483;151;253;239;land;false;desert;1
2484;120;142;252;land;false;plains;1
2485;230;204;236;land;false;plains;1
2486;66;220;250;land;false;mountain;1
2487;240;95;229;land;false;desert;1
2488;152;250;230;land;false;plains;1
2489;143;141;230;land;false;desert;1
2490;132;223;153;land;true;plains;1
2491;92;224;213;land;false;plains;1
2492;194;189;123;land;false;mountain;1
2493;141;210;182;land;true;desert;1
2494;175;248;90;land;false;plains;1
2495;199;235;194;land;true;mountain;1
2496;115;254;180;land;true;mountain;1
2497;200;127;252;land;false;plains;1
2498;200;246;58;land;false;plains;1
2499;186;222;238;land;false;desert;1
2500;222;207;137;land;false;mountain;1
2501;178;238;179;land;true;plains;1
2502;174;231;245;land;false;desert;1
2503;242;202;116;land;false;desert;1
2504;212;123;222;land;false;plains;1
2505;136;229;240;land;false;plains;1
2506;242;190;94;land;false;desert;1
2507;100;223;179;land;false;mountain;1
2508;224;197;140;land;false;mountain;1
2509;252;205;95;land;false;plains;1
2510;146;214;152;land;false;plains;1
2511;146;189;182;land;false;desert;1
2512;239;233;111;land;false;plains;1
2513;238;215;180;land;false;plains;1
2514;247;207;182;land;false;mountain;1
2515;247;101;216;land;true;plains;1
2516;199;123;223;land;false;plains;1
2517;224;212;138;land;false;plains;1
2518;203;230;158;land;false;mountain;1
2519;96;235;192;land;false;desert;1
2520;194;230;83;land;false;plains;1
2521;245;143;242;land;false;desert;1
2522;201;118;190;land;false;mountain;1
2523;134;227;163;land;false;desert;1
2524;222;103;217;land;false;plains;1
2525;253;206;98;land;true;plains;1
2526;165;193;176;land;false;plains;1
2527;183;235;204;land;false;mountain;1
2528;88;220;221;land;false;mountain;1
2529;169;185;217;land;false;mountain;1
2530;207;214;184;land;false;plains;1
2531;167;216;192;land;false;urban;1
2532;214;144;242;land;false;desert;1
2533;197;140;244;land;false;desert;1
2534;165;156;217;land;true;plains;1
2535;134;215;212;land;true;plains;1
2536;185;160;222;land;false;mountain;1
2537;232;126;235;land;false;desert;1
2538;162;183;177;land;false;desert;1
2539;93;242;219;land;true;plains;1
2540;187;123;205;land;false;urban;1
2541;207;176;171;land;true;plains;1
2542;207;220;229;land;false;plains;1
2543;246;180;175;land;true;plains;1
2544;249;190;100;land;false;plains;1
2545;213;230;73;land;false;desert;1
2546;203;112;189;land;false;plains;1
2547;222;220;190;land;false;plains;1
2548;171;128;251;land;false;plains;1
2549;252;220;187;land;false;plains;1
2550;48;238;226;land;false;desert;1
2551;190;199;118;land;false;plains;1
2552;247;241;87;land;false;plains;1
2553;203;180;203;land;true;plains;1
2554;67;240;216;land;false;plains;1
2555;160;163;204;land;false;plains;1
2556;241;179;202;land;false;desert;1
2557;252;131;174;land;false;plains;1
2558;191;120;203;land;false;plains;1
2559;199;197;175;land;true;plains;1
2560;168;178;199;land;true;plains;1
2561;109;223;254;land;false;plains;1
2562;201;231;215;land;false;desert;1
2563;244;149;202;land;false;plains;1
2564;242;236;221;land;false;plains;1
2565;238;218;237;land;false;mountain;1
2566;88;230;214;land;false;mountain;1
2567;206;237;202;land;false;plains;1
2568;208;84;210;land;false;mountain;1
2569;207;179;224;land;false;mountain;1
2570;154;244;253;land;false;mountain;1
2571;208;143;249;land;false;desert;1
2572;150;197;175;land;false;plains;1
2573;194;204;138;land;false;mountain;1
2574;189;108;209;land;true;plains;1
2575;248;164;173;land;false;plains;1
2576;244;204;135;land;false;desert;1
2577;246;242;137;land;true;plains;1
2578;229;248;117;land;true;mountain;1
2579;205;228;249;land;false;mountain;1
2580;88;210;240;land;false;desert;1
2581;222;106;207;land;false;desert;1
2582;214;176;236;land;false;plains;1
2583;251;152;125;land;false;plains;1
2584;169;233;113;land;false;desert;1
2585;243;31;237;land;false;plains;1
2586;137;239;254;land;false;forest;1
2587;250;73;242;land;true;plains;1
2588;106;246;218;land;true;mountain;1
2589;133;228;149;land;false;desert;1
2590;195;156;238;land;false;plains;1
2591;252;201;56;land;true;plains;1
2592;110;154;243;land;false;mountain;1
2593;155;216;218;land;false;plains;1
2594;99;229;249;land;false;desert;1
2595;175;192;246;land;false;desert;1
2596;216;56;243;land;false;plains;1
2597;210;53;248;land;false;plains;1
2598;206;242;167;land;false;desert;1
2599;146;201;245;land;false;plains;1
2600;61;225;236;land;false;plains;1
2601;168;126;210;land;false;plains;1
2602;179;213;133;land;false;desert;1
2603;192;136;209;land;false;desert;1
2604;247;105;239;land;false;plains;1
2605;216;67;236;land;false;plains;1
2606;31;249;225;land;false;plains;1
2607;152;249;194;land;false;mountain;1
2608;247;213;109;land;false;plains;1
2609;167;240;122;land;false;mountain;1
2610;168;152;237;land;false;plains;1
2611;254;190;190;land;false;plains;1
2612;64;232;215;land;true;plains;1
2613;250;23;234;land;false;plains;1
2614;175;224;242;land;false;mountain;1
2615;174;220;186;land;false;mountain;1
2616;184;243;78;land;false;plains;1
2617;98;190;217;land;false;plains;1
2618;213;196;162;land;false;plains;1
2619;198;101;223;land;true;plains;1
2620;243;229;139;land;false;plains;1
2621;194;210;156;land;false;plains;1
2622;185;216;175;land;false;plains;1
2623;229;252;95;land;false;mountain;1
2624;147;237;171;land;true;desert;1
2625;192;166;244;land;false;plains;1
2626;72;224;237;land;false;desert;1
2627;241;197;131;land;false;plains;1
2628;144;179;206;land;false;desert;1
2629;177;162;171;land;false;plains;1
2630;208;115;243;land;false;mountain;1
2631;185;240;198;land;false;urban;1
2632;144;254;122;land;false;plains;1
2633;152;221;180;land;true;urban;1
2634;216;185;201;land;false;plains;1
2635;177;179;171;land;false;plains;1
2636;250;179;179;land;true;mountain;1
2637;159;240;252;land;false;desert;1
2638;241;226;147;land;false;desert;1
2639;163;187;226;land;false;mountain;1
2640;151;135;239;land;false;mountain;1
